"Data","Nr.Chamado","Cod.Cliente","Nome Cliente","Cidade","Estado","Nr.Série","Item","Dt.Fabricação","Dt.Emissão NF","Tipo","Causa","Observação"
"5/2/2025","31283","79692","MANFROI SUPERMERCADOS LTDA","SANTO ANTONIO DO SUDOESTE","PR","1480224020924","F01 ICFD CV 2,10","5/9/2024","8/26/2024","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"5/5/2025","31286","75445","DRIFT COMERCIO DE ALIMENTOS S.A","SERRA","ES","1470223002022","F01 ICFD CS 2,10","3/6/2023","5/16/2024","Garantia Estendida","Estrutura","PERFIL / VIDRO AVARIADO"
"5/5/2025","31286","75445","DRIFT COMERCIO DE ALIMENTOS S.A","SERRA","ES","1470223002322","F01 ICFD CS 2,10","3/6/2023","5/16/2024","Garantia Estendida","Estrutura","PERFIL / VIDRO AVARIADO"
"5/5/2025","31286","75445","DRIFT COMERCIO DE ALIMENTOS S.A","SERRA","ES","1470223002622","F01 ICFD CS 2,10","3/6/2023","5/16/2024","Garantia Estendida","Estrutura","PERFIL / VIDRO AVARIADO"
"5/5/2025","31286","75445","DRIFT COMERCIO DE ALIMENTOS S.A","SERRA","ES","1490324032924","F01 ICFD CS 2,50","5/7/2024","5/16/2024","Garantia Estendida","Estrutura","PERFIL / VIDRO AVARIADO"
"5/5/2025","31287","78982","CEMA CENTRAL MINEIRA ATACADISTA LTDA","PARACATU","MG","1490924013524","F01 ICFD CS 2,50","10/11/2024","10/28/2024","Garantia Estendida","Estrutura","NÃO REFRIGERA"
"5/5/2025","31288","70761","COMERCIAL ZAFFARI LTDA","PORTO ALEGRE","RS","1491123037024","F01 ICFD CS 2,50","3/15/2024","5/31/2024","Fora Garantia","Estrutura","DR DESARMANDO"
"5/5/2025","31288","70761","COMERCIAL ZAFFARI LTDA","PORTO ALEGRE","RS","1491123034824","F01 ICFD CS 2,50","3/15/2024","5/31/2024","Fora Garantia","Iluminação","LED QUEIMADA"
"5/5/2025","31288","70761","COMERCIAL ZAFFARI LTDA","PORTO ALEGRE","RS","1490124032024","F01 ICFD CS 2,50","3/7/2024","5/31/2024","Fora Garantia","Iluminação","LED QUEIMADA"
"5/5/2025","31288","70761","COMERCIAL ZAFFARI LTDA","PORTO ALEGRE","RS","1491123033824","F01 ICFD CS 2,50","3/15/2024","5/31/2024","Fora Garantia","Iluminação","LED QUEIMADA"
"5/5/2025","31288","70761","COMERCIAL ZAFFARI LTDA","PORTO ALEGRE","RS","1490124040324","F01 ICFD CS 2,50","4/10/2024","5/31/2024","Fora Garantia","Iluminação","LED QUEIMADA"
"5/5/2025","31288","70761","COMERCIAL ZAFFARI LTDA","PORTO ALEGRE","RS","1491123035024","F01 ICFD CS 2,50","3/15/2024","5/31/2024","Fora Garantia","Iluminação","LED QUEIMADA"
"5/5/2025","31289","44532","CARREFOUR COMERCIO E INDUSTRIA LTDA","RIBEIRAO PRETO","SP","1470924121422","F01 ICFD CS 2,10","10/26/2024","11/12/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"5/5/2025","31289","44532","CARREFOUR COMERCIO E INDUSTRIA LTDA","RIBEIRAO PRETO","SP","1470924121922","F01 ICFD CS 2,10","10/26/2024","11/12/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"5/5/2025","31292","77539","MATEUS SUPERMERCADOS S.A","RECIFE","PE","1470424021722","F01 ICFD CS 2,10","4/27/2024","6/28/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123026224","F01 ICFD CV 2,10","12/13/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123024524","F01 ICFD CV 2,10","12/13/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123027424","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123025724","F01 ICFD CV 2,10","12/12/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1421123011124","F01 ICFD TV 1,85","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1421123010924","F01 ICFD TV 1,85","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123027924","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123029324","F01 ICFD CV 2,10","12/19/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123025024","F01 ICFD CV 2,10","12/12/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123028224","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123027124","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123026624","F01 ICFD CV 2,10","12/13/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123027024","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123028024","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123027724","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123028724","F01 ICFD CV 2,10","12/18/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123027624","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123028124","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123028924","F01 ICFD CV 2,10","12/18/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123029524","F01 ICFD CV 2,10","12/19/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123028424","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1421123010724","F01 ICFD TV 1,85","12/12/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123029424","F01 ICFD CV 2,10","12/19/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123026924","F01 ICFD CV 2,10","12/14/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123026124","F01 ICFD CV 2,10","12/13/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123026024","F01 ICFD CV 2,10","12/13/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123026424","F01 ICFD CV 2,10","12/13/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123024824","F01 ICFD CV 2,10","12/12/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/5/2025","31296","75659","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481123025124","F01 ICFD CV 2,10","12/12/2023","12/19/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/6/2025","31299","79147","MATEUS SUPERMERCADOS S.A","ILHEUS","BA","1490824017122","F01 ICFD CS 2,50","9/9/2024","12/27/2024","Garantia","Refrigeração","EM CURTO / DR CAINDO"
"5/6/2025","31299","79147","MATEUS SUPERMERCADOS S.A","ILHEUS","BA","1470824029422","F01 ICFD CS 2,10","9/7/2024","12/27/2024","Garantia","Refrigeração","EM CURTO"
"5/6/2025","31300","66605","SUPERMERCADO HIPER BOM PRECO LTDA","HIDROLINA","GO","1411224017824","F01 ICFD TS 1,85","2/5/2025","2/26/2025","Garantia","Refrigeração","DR DESARMANDO / CONTROLADOR"
"5/6/2025","31301","79133","COSTA MULTICANAL S/A","SENADOR CANEDO","GO","1470824036924","F01 ICFD CS 2,10","9/9/2024","10/10/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"5/6/2025","31303","76654","SENDAS DISTRIBUIDORA S/A","CAMPO GRANDE","MS","1490723006023","F01 ICFD CS 2,50","7/20/2023","11/8/2023","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"5/6/2025","31305","80996","MART MINAS DISTRIBUICAO LTDA","PARA DE MINAS","MG","1490325017324","F01 ICFD CS 2,50","4/7/2025","4/14/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/7/2025","31306","61400","SENDAS DISTRIBUIDORA S/A","RONDONOPOLIS","MT","1490622137623","F01 ICFD CS 2,50","7/12/2022","6/14/2022","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"5/7/2025","31306","61400","SENDAS DISTRIBUIDORA S/A","RONDONOPOLIS","MT","1490622134723","F01 ICFD CS 2,50","7/12/2022","6/14/2022","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"5/7/2025","31308","58746","DRIFT COMERCIO DE ALIMENTOS S/A","SERRA","ES","1490324032924","F01 ICFD CS 2,50","5/7/2024","5/16/2024","Garantia Estendida","Estrutura","VERIFICAÇÃO GERAL"
"5/7/2025","31308","58746","DRIFT COMERCIO DE ALIMENTOS S/A","SERRA","ES","1490324033024","F01 ICFD CS 2,50","5/7/2024","5/16/2024","Garantia Estendida","Estrutura","VERIFICAÇÃO GERAL"
"5/7/2025","31309","45387","CARREFOUR COMERCIO E INDUSTRIA LTDA","TAUBATE","SP","1470924076622","F01 ICFD CS 2,10","10/30/2024","9/18/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"5/7/2025","31311","80965","TXSS DISTRIBUICAO E MERCANTIL LTDA","SAO PAULO","SP","1480325010424","F01 ICFD CV 2,10","4/5/2025","4/28/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/7/2025","31312","49502","SONDA SUPERMERCADOS EXPORTAÇAO E IMPORTAÇAO S.A.","GUARULHOS","SP","1420325003124","F01 ICFD TV 1,85","4/4/2025","3/13/2025","Garantia","Iluminação","FONTE QUEIMADA"
"5/8/2025","31315","59711","SENDAS DISTRIBUIDORA S/A","BRASILIA","DF","1490622016023","F01 ICFD CS 2,50","6/21/2022","6/21/2022","Garantia Estendida","Refrigeração","EM CURTO"
"5/8/2025","31317","73683","JANDER & FILHOS COMERCIO DE ALIMENTOS LTDA","TOLEDO","PR","1490325001024","F01 ICFD CS 2,50","3/26/2025","4/24/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/8/2025","31317","73683","JANDER & FILHOS COMERCIO DE ALIMENTOS LTDA","TOLEDO","PR","1490325001124","F01 ICFD CS 2,50","3/26/2025","4/24/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/8/2025","31319","79860","WMS SUPERMERCADOS DO BRASIL LTDA","RECIFE","PE","1470824081922","F01 ICFD CS 2,10","9/12/2024","9/27/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"5/8/2025","31321","53354","COLINA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA","MARABA","PA","1470325016424","F01 ICFD CS 2,10","3/26/2025","4/3/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/8/2025","31321","53354","COLINA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA","MARABA","PA","1470325013724","F01 ICFD CS 2,10","3/24/2025","4/3/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/8/2025","31321","53354","COLINA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA","MARABA","PA","1470325013824","F01 ICFD CS 2,10","3/24/2025","4/3/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/8/2025","31322","76345","COMERCIAL ZAMPIROLLI LTDA","SAO MATEUS","ES","1490523045022","F01 ICFD CS 2,50","6/5/2023","7/17/2023","Fora Garantia","Estrutura","VERIFICAÇÃO GERAL"
"5/8/2025","31324","80409","DRUZIKI SUPERMERCADOS LTDA","CAMPO LARGO","PR","1420125003924","F01 ICFD TV 1,85","3/6/2025","4/16/2025","Garantia","Estrutura","MARCANDO 22 POSITIVO"
"5/9/2025","31328","68859","DRIFT COMERCIO DE ALIMENTOS S/A","LINHARES","ES","240620026523","NICFD 2500C","7/22/2020","8/21/2020","Fora Garantia","Refrigeração","VERIFICAÇÃO GERAL"
"5/9/2025","31329","57552","SUPERMERCADOS CASAGRANDE LTDA","LINHARES","ES","0911160707","ICFD 2100","11/21/2016","11/7/2016","Fora Garantia","Refrigeração","VERIFICAÇÃO GERAL"
"5/9/2025","31331","80847","A. ANGELONI & CIA LTDA","FLORIANOPOLIS","SC","1501124007824","F01 ICFD CV 2,50","1/21/2025","1/27/2025","Garantia","Refrigeração","EM CURTO"
"5/9/2025","31332","81493","SUPERMERCADO DAMASCO LTDA","SANTA HELENA DE GOIAS","GO","1471024080824","F01 ICFD CS 2,10","12/13/2024","1/16/2025","Garantia","Refrigeração","MARCANDO 31 POSITIVO"
"5/12/2025","31333","67756","SUPERMERCADO REA RAMOS LTDA","PILAO ARCADO","BA","1411024018124","F01 ICFD TS 1,85","11/8/2024","1/14/2025","Garantia","Iluminação","LED QUEIMADA"
"5/12/2025","31335","73925","SENDAS DISTRIBUIDORA S.A","FORTALEZA","CE","1490722037023","F01 ICFD CS 2,50","8/5/2022","7/15/2022","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"5/12/2025","31336","78983","AUTO SERVIÇO FAE LTDA","VILA VELHA","ES","251220003423","NICFD 2500C VD","4/28/2021","8/10/2021","Fora Garantia","Iluminação","LED ANTIGA"
"5/12/2025","31336","78983","AUTO SERVIÇO FAE LTDA","VILA VELHA","ES","1500624000224","F01 ICFD CV 2,50","7/26/2024","8/10/2021","Fora Garantia","Iluminação","LED ANTIGA"
"5/12/2025","31336","78983","AUTO SERVIÇO FAE LTDA","VILA VELHA","ES","251220003523","NICFD 2500C VD","4/28/2021","8/10/2021","Fora Garantia","Estrutura","VIDRO FRONTAL CONDENSANDO"
"5/12/2025","31336","78983","AUTO SERVIÇO FAE LTDA","VILA VELHA","ES","1500624000124","F01 ICFD CV 2,50","7/26/2024","8/10/2021","Fora Garantia","Estrutura","VIDRO FRONTAL CONDENSANDO"
"5/12/2025","31336","78983","AUTO SERVIÇO FAE LTDA","VILA VELHA","ES","191220004723","NICFD 1850T VD","4/29/2021","8/10/2021","Fora Garantia","Estrutura","VIDRO FRONTAL CONDENSANDO"
"5/12/2025","31338","76998","IRMAOS MUFFATO S.A","GUARULHOS","SP","1471023064723","F01 ICFD CS 2,10","12/6/2023","11/4/2023","Fora Garantia","Refrigeração","VISTORIA GERAL"
"5/12/2025","31338","76998","IRMAOS MUFFATO S.A","GUARULHOS","SP","1470923027923","F01 ICFD CS 2,10","10/17/2023","11/4/2023","Fora Garantia","Estrutura","PERFIL FRONTAL QUEBRADO E SEM PUXADOR"
"5/12/2025","31338","76998","IRMAOS MUFFATO S.A","GUARULHOS","SP","1470923028123","F01 ICFD CS 2,10","10/17/2023","11/4/2023","Fora Garantia","Estrutura","VIDRO INFERIOR QUEBRADO"
"5/13/2025","31343","62221","GABRIEL DE CARVALHO MINARDI","AVARE","SP","1410325037724","F01 ICFD TS 1,85","4/9/2025","5/9/2025","Garantia","Refrigeração","MARCANDO 17 POSITIVO"
"5/13/2025","31344","80699","ROLDAO AUTO SERVIÇO COMERCIO DE ALIMENTOS S/A.","SAO PAULO","SP","1490125017224","F01 ICFD CS 2,50","2/7/2025","4/7/2025","Garantia","Refrigeração","ALTERAÇÃO DOS PARÂMETROS - NIDEC"
"5/13/2025","31345","58769","SENDAS DISTRIBUIDORA S/A","LAURO DE FREITAS","BA","1490924002722","F01 ICFD CS 2,50","9/30/2024","10/10/2024","Garantia Estendida","Iluminação","LED QUEIMADA"
"5/13/2025","31345","58769","SENDAS DISTRIBUIDORA S/A","LAURO DE FREITAS","BA","1490924000222","F01 ICFD CS 2,50","9/27/2024","10/10/2024","Garantia Estendida","Iluminação","LED QUEIMADA"
"5/13/2025","31345","58769","SENDAS DISTRIBUIDORA S/A","LAURO DE FREITAS","BA","1490924002822","F01 ICFD CS 2,50","9/30/2024","10/10/2024","Garantia Estendida","Iluminação","LED QUEIMADA"
"5/13/2025","31349","80620","SAVEGNAGO SUPERMERCADOS LTDA","RIBEIRAO PRETO","SP","1410125004724","F01 ICFD TS 1,85","2/18/2025","4/2/2025","Garantia","Refrigeração","MICRO QUEIMADO"
"5/13/2025","31349","80620","SAVEGNAGO SUPERMERCADOS LTDA","RIBEIRAO PRETO","SP","1490125010024","F01 ICFD CS 2,50","2/18/2025","4/2/2025","Garantia","Refrigeração","MICRO QUEIMADO"
"5/13/2025","31349","80620","SAVEGNAGO SUPERMERCADOS LTDA","RIBEIRAO PRETO","SP","1490125009424","F01 ICFD CS 2,50","2/18/2025","4/2/2025","Garantia","Refrigeração","MICRO QUEIMADO"
"5/14/2025","31350","76162","GRUPO IRANI LTDA","CASCAVEL","PR","1421123005223","F01 ICFD TV 1,85","1/25/2024","1/26/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"5/14/2025","31351","80497","GRUPO IRANI LTDA","FOZ DO IGUACU","PR","1481224007524","F01 ICFD CV 2,10","1/30/2025","2/21/2025","Garantia","Estrutura","PERFIL SOLTANDO"
"5/14/2025","31353","76657","SUPERMERCADO M E M LTDA","BAURU","SP","1420723017823","F01 ICFD TV 1,85","8/16/2023","8/18/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"5/14/2025","31353","76657","SUPERMERCADO M E M LTDA","BAURU","SP","1420723017723","F01 ICFD TV 1,85","8/16/2023","8/18/2023","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"5/14/2025","31354","69852","F. R. CATENA & CIA. LTDA EPP","CUIABA","MT","1490225028324","F01 ICFD CS 2,50","3/13/2025","4/29/2025","Garantia","Refrigeração","MARCANDO 10.1 POSITIVO"
"5/14/2025","31358","79845","FONSECA SUPERMERCADOS LTDA","ARARAQUARA","SP","1471024029624","F01 ICFD CS 2,10","1/9/2025","3/20/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/15/2025","31360","76651","SENDAS DISTRIBUIDORA S.A","SALVADOR","BA","1490823014923","F01 ICFD CS 2,50","9/5/2023","9/12/2023","Garantia Estendida","Estrutura","PUXADORES"
"5/15/2025","31361","44328","SUPERMERCADO COMETA LTDA","FORTALEZA","CE","1480824048224","F01 ICFD CV 2,10","10/31/2024","11/28/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"5/15/2025","31362","75385","MERCANTIL NOVA ERA LTDA","MANAUS","AM","1481224019324","F01 ICFD CV 2,10","2/11/2025","2/17/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/15/2025","31364","79479","SUPERMERCADO X LTDA","GUARULHOS","SP","1480824002925","F01 ICFD CV 2,10","9/19/2024","11/7/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"5/16/2025","31366","79966","SUPER MERCADO ZONA SUL S/A","RIO DE JANEIRO","RJ","1491024003224","F01 ICFD CS 2,50","10/18/2024","10/26/2024","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"5/16/2025","31367","76273","SENDAS DISTRIBUIDORA S/A","SERRA","ES","1490623004423","F01 ICFD CS 2,50","6/14/2023","6/15/2023","Fora Garantia","Estrutura","ACABAMENTOS DANIFICADOS"
"5/16/2025","31369","81542","DISTRIBUIDORA DE ALIMENTOS FARTURA S A","CAUCAIA","CE","1470924070624","F01 ICFD CS 2,10","11/25/2024","12/26/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"5/16/2025","31369","81542","DISTRIBUIDORA DE ALIMENTOS FARTURA S A","CAUCAIA","CE","1490924024524","F01 ICFD CS 2,50","11/22/2024","12/26/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"5/16/2025","31369","81542","DISTRIBUIDORA DE ALIMENTOS FARTURA S A","CAUCAIA","CE","1410924022724","F01 ICFD TS 1,85","11/25/2024","12/26/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"5/16/2025","31370","60495","MATEUS SUPERMERCADOS S/A","CASTANHAL","PA","1470225037522","F01 ICFD CS 2,10","3/24/2025","4/8/2025","Garantia","Refrigeração","MARCANDO 25,9 POSITIVO"
"5/19/2025","31377","57866","SUPERMERCADO GEN LTDA","PACATUBA","CE","1470424045524","F01 ICFD CS 2,10","7/10/2024","11/27/2024","Garantia","Refrigeração","EM CURTO"
"5/19/2025","31378","81285","MART MINAS DISTRIBUIÇAO LTDA","POUSO ALEGRE","MG","1490325026424","F01 ICFD CS 2,50","4/7/2025","4/14/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/19/2025","31379","78468","SUPER SELETO LTDA","MAURITI","CE","1480324024225","F01 ICFD CV 2,10","5/16/2024","5/22/2024","Garantia Estendida","Refrigeração","NÃO REFRIGERA"
"5/19/2025","31380","61006","SENDAS DISTRIBUIDORA S/A","NILOPOLIS","RJ","1470425028122","F01 ICFD CS 2,10","4/29/2025","5/12/2025","Garantia","Refrigeração","MARCANDO 4 POSITIVO"
"5/19/2025","31381","77514","RM RODRIGUES & MACEDO SACOLAO LTDA","SAO PAULO","SP","1421023023022","F01 ICFD TV 1,85","11/17/2023","12/1/2023","Fora Garantia","Estrutura","PUXADOR SOLTO"
"5/19/2025","31381","77514","RM RODRIGUES & MACEDO SACOLAO LTDA","SAO PAULO","SP","1481023052022","F01 ICFD CV 2,10","11/16/2023","12/1/2023","Fora Garantia","Estrutura","PUXADOR SOLTO"
"5/19/2025","31381","77514","RM RODRIGUES & MACEDO SACOLAO LTDA","SAO PAULO","SP","1481023051922","F01 ICFD CV 2,10","11/16/2023","12/1/2023","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"5/19/2025","31381","77514","RM RODRIGUES & MACEDO SACOLAO LTDA","SAO PAULO","SP","1481023051822","F01 ICFD CV 2,10","11/16/2023","12/1/2023","Fora Garantia","Estrutura","VIDRO CONDENSANDO"
"5/19/2025","31384","62759","J A GOMES COMERCIO VAREJISTA DE CARNES EIRELI","FEIRA DE SANTANA","BA","1471222033922","F01 ICFD CS 2,10","2/6/2023","2/24/2023","Fora Garantia","Refrigeração","RESISTENCIA EM CURTO"
"5/19/2025","31385","45199","TRIMAIS SUPERMERCADOS S/A","SAO PAULO","SP","1480722007223","F01 ICFD CV 2,10","8/11/2022","8/11/2022","Fora Garantia","Refrigeração","NÃO REFRIGERA"
"5/19/2025","31386","81391","JOSIANE GONCALVES MANSANO","LUIZIANIA","SP","1500225005424","F01 ICFD CV 2,50","3/20/2025","4/28/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/19/2025","31387","79567","MERCADINHO SAMARA","CORURIPE","AL","1470824099524","F01 ICFD CS 2,10","10/5/2024","11/21/2024","Garantia","Refrigeração","NÃO REFRIGERA"
"5/19/2025","31389","28013","SUPERMERCADO COMAX LTDA","OURO BRANCO","MG","1451224000624","F01 ICFD CS 1,85","2/6/2025","3/21/2025","Garantia","Estrutura","PERFIL SOLTANDO"
"5/19/2025","31390","80203","KOCH EMPREENDIMENTOS IMOBILIARIOS LTDA","TIJUCAS","SC","1471124059124","F01 ICFD CS 2,10","1/16/2025","4/29/2025","Garantia","Refrigeração","NÃO REFRIGERA"
"5/19/2025","31391","70061","TENDA ATACADO S/A","UBATUBA","SP","1471024069224","F01 ICFD CS 2,10","11/25/2024","11/28/2024","Garantia","Refrigeração","CONECTOR DO CONTROLADOR QUEBRADO"
